RocksDB:    version 6.24
Date:       Sat Apr 30 17:23:29 2022
CPU:        8 * Intel(R) Core(TM) i7-6700 CPU @ 3.40GHz
CPUCache:   8192 KB
long op: 20131 micros                              
... finished 24300000 ops                              
... finished 24300000 ops                              
long op: 23810 micros                              
... finished 24300000 ops                              
... finished 24300000 ops                              
... finished 24300000 ops                              
... finished 24400000 ops                              
... finished 24400000 ops                              
long op: 23794 micros                              
... finished 24400000 ops                              
... finished 24400000 ops                              
long op: 23797 micros                              
long op: 26561 micros                              
... finished 24400000 ops                              
... finished 24400000 ops                              
... finished 24400000 ops                              
... finished 24400000 ops                              
... finished 24500000 ops                              
long op: 24403 micros                              
long op: 20124 micros                              
... finished 24500000 ops                              
... finished 24500000 ops                              
... finished 24500000 ops                              
... finished 24500000 ops                              
long op: 32135 micros                              
... finished 24500000 ops                              
... finished 24500000 ops                              
... finished 24500000 ops                              
long op: 20125 micros                              
... finished 24600000 ops                              
... finished 24600000 ops                              
long op: 28948 micros                              
... finished 24600000 ops                              
... finished 24600000 ops                              
... finished 24600000 ops                              
... finished 24600000 ops                              
... finished 24600000 ops                              
long op: 28110 micros                              
... finished 24600000 ops                              
long op: 23786 micros                              
... finished 24700000 ops                              
long op: 23789 micros                              
... finished 24700000 ops                              
long op: 24139 micros                              
... finished 24700000 ops                              
... finished 24700000 ops                              
... finished 24700000 ops                              
long op: 36470 micros                              
... finished 24700000 ops                              
... finished 24700000 ops                              
... finished 24700000 ops                              
long op: 28128 micros                              
long op: 23808 micros                              
... finished 24800000 ops                              
... finished 24800000 ops                              
long op: 23825 micros                              
... finished 24800000 ops                              
... finished 24800000 ops                              
long op: 20420 micros                              
long op: 20120 micros                              
... finished 24800000 ops                              
... finished 24800000 ops                              
long op: 35964 micros                              
... finished 24800000 ops                              
... finished 24800000 ops                              
long op: 23794 micros                              
long op: 21758 micros                              
... finished 24900000 ops                              
long op: 32150 micros                              
... finished 24900000 ops                              
long op: 36112 micros                              
... finished 24900000 ops                              
... finished 24900000 ops                              
... finished 24900000 ops                              
... finished 24900000 ops                              
... finished 24900000 ops                              
... finished 24900000 ops                              
long op: 32135 micros                              
... finished 25000000 ops                              
... finished 25000000 ops                              
long op: 25291 micros                              
... finished 25000000 ops                              
... finished 25000000 ops                              
... finished 25000000 ops                              
... finished 25000000 ops                              
long op: 32129 micros                              
... finished 25000000 ops                              
... finished 25000000 ops                              
long op: 35842 micros                              
... finished 25100000 ops                              
long op: 28129 micros                              
long op: 21857 micros                              
... finished 25100000 ops                              
... finished 25100000 ops                              
... finished 25100000 ops                              
... finished 25100000 ops                              
long op: 23395 micros                              
... finished 25100000 ops                              
... finished 25100000 ops                              
... finished 25100000 ops                              
long op: 23792 micros                              
... finished 25200000 ops                              
... finished 25200000 ops                              
... finished 25200000 ops                              
... finished 25200000 ops                              
long op: 22656 micros                              
... finished 25200000 ops                              
... finished 25200000 ops                              
long op: 20115 micros                              
long op: 24125 micros                              
long op: 24129 micros                              
... finished 25200000 ops                              
... finished 25200000 ops                              
... finished 25300000 ops                              
... finished 25300000 ops                              
... finished 25300000 ops                              
... finished 25300000 ops                              
... finished 25300000 ops                              
... finished 25300000 ops                              
... finished 25300000 ops                              
... finished 25300000 ops                              
... finished 25400000 ops                              
long op: 20105 micros                              
... finished 25400000 ops                              
... finished 25400000 ops                              
... finished 25400000 ops                              
... finished 25400000 ops                              
... finished 25400000 ops                              
long op: 24119 micros                              
... finished 25400000 ops                              
... finished 25400000 ops                              
... finished 25500000 ops                              
long op: 35721 micros                              
... finished 25500000 ops                              
long op: 23799 micros                              
... finished 25500000 ops                              
... finished 25500000 ops                              
... finished 25500000 ops                              
long op: 20143 micros                              
... finished 25500000 ops                              
... finished 25500000 ops                              
... finished 25500000 ops                              
... finished 25600000 ops                              
long op: 23772 micros                              
... finished 25600000 ops                              
... finished 25600000 ops                              
... finished 25600000 ops                              
long op: 23773 micros                              
... finished 25600000 ops                              
... finished 25600000 ops                              
long op: 24129 micros                              
long op: 20130 micros                              
... finished 25600000 ops                              
... finished 25600000 ops                              
long op: 23820 micros                              
... finished 25700000 ops                              
long op: 28079 micros                              
... finished 25700000 ops                              
... finished 25700000 ops                              
... finished 25700000 ops                              
... finished 25700000 ops                              
long op: 22788 micros                              
... finished 25700000 ops                              
... finished 25700000 ops                              
long op: 23805 micros                              
... finished 25700000 ops                              
... finished 25800000 ops                              
long op: 28109 micros                              
... finished 25800000 ops                              
... finished 25800000 ops                              
... finished 25800000 ops                              
long op: 24806 micros                              
... finished 25800000 ops                              
... finished 25800000 ops                              
long op: 26922 micros                              
... finished 25800000 ops                              
... finished 25800000 ops                              
long op: 35673 micros                              
... finished 25900000 ops                              
long op: 37970 micros                              
... finished 25900000 ops                              
... finished 25900000 ops                              
... finished 25900000 ops                              
... finished 25900000 ops                              
... finished 25900000 ops                              
... finished 25900000 ops                              
... finished 25900000 ops                              
... finished 26000000 ops                              
long op: 30055 micros                              
... finished 26000000 ops                              
... finished 26000000 ops                              
... finished 26000000 ops                              
... finished 26000000 ops                              
... finished 26000000 ops                              
... finished 26000000 ops                              
... finished 26000000 ops                              
... finished 26100000 ops                              
long op: 36423 micros                              
... finished 26100000 ops                              
... finished 26100000 ops                              
... finished 26100000 ops                              
... finished 26100000 ops                              
long op: 20069 micros                              
... finished 26100000 ops                              
... finished 26100000 ops                              
long op: 20118 micros                              
long op: 20140 micros                              
... finished 26100000 ops                              
... finished 26200000 ops                              
long op: 20121 micros                              
long op: 24134 micros                              
... finished 26200000 ops                              
... finished 26200000 ops                              
... finished 26200000 ops                              
long op: 23840 micros                              
... finished 26200000 ops                              
long op: 35685 micros                              
... finished 26200000 ops                              
... finished 26200000 ops                              
... finished 26200000 ops                              
long op: 20370 micros                              
... finished 26300000 ops                              
long op: 23786 micros                              
... finished 26300000 ops                              
... finished 26300000 ops                              
... finished 26300000 ops                              
... finished 26300000 ops                              
long op: 35973 micros                              
... finished 26300000 ops                              
... finished 26300000 ops                              
long op: 23814 micros                              
long op: 20304 micros                              
... finished 26300000 ops                              
long op: 23802 micros                              
... finished 26400000 ops                              
... finished 26400000 ops                              
... finished 26400000 ops                              
... finished 26400000 ops                              
long op: 20132 micros                              
long op: 24125 micros                              
... finished 26400000 ops                              
long op: 23808 micros                              
... finished 26400000 ops                              
... finished 26400000 ops                              
... finished 26400000 ops                              
long op: 24132 micros                              
... finished 26500000 ops                              
long op: 24098 micros                              
... finished 26500000 ops                              
... finished 26500000 ops                              
... finished 26500000 ops                              
... finished 26500000 ops                              
long op: 22262 micros                              
... finished 26500000 ops                              
... finished 26500000 ops                              
... finished 26500000 ops                              
... finished 26600000 ops                              
... finished 26600000 ops                              
... finished 26600000 ops                              
... finished 26600000 ops                              
long op: 23805 micros                              
... finished 26600000 ops                              
long op: 22190 micros                              
long op: 22523 micros                              
... finished 26600000 ops                              
... finished 26600000 ops                              
... finished 26600000 ops                              
long op: 23810 micros                              
... finished 26700000 ops                              
... finished 26700000 ops                              
long op: 23797 micros                              
... finished 26700000 ops                              
... finished 26700000 ops                              
... finished 26700000 ops                              
long op: 36508 micros                              
... finished 26700000 ops                              
... finished 26700000 ops                              
long op: 20109 micros                              
... finished 26700000 ops                              
... finished 26800000 ops                              
long op: 23855 micros                              
... finished 26800000 ops                              
long op: 23823 micros                              
... finished 26800000 ops                              
... finished 26800000 ops                              
long op: 23798 micros                              
... finished 26800000 ops                              
long op: 23714 micros                              
... finished 26800000 ops                              
... finished 26800000 ops                              
... finished 26800000 ops                              
... finished 26900000 ops                              
long op: 23410 micros                              
... finished 26900000 ops                              
... finished 26900000 ops                              
long op: 23533 micros                              
... finished 26900000 ops                              
... finished 26900000 ops                              
... finished 26900000 ops                              
... finished 26900000 ops                              
... finished 26900000 ops                              
long op: 23759 micros                              
... finished 27000000 ops                              
long op: 24124 micros                              
... finished 27000000 ops                              
long op: 20149 micros                              
... finished 27000000 ops                              
... finished 27000000 ops                              
... finished 27000000 ops                              
... finished 27000000 ops                              
... finished 27000000 ops                              
... finished 27000000 ops                              
long op: 37063 micros                              
... finished 27100000 ops                              
long op: 22355 micros                              
... finished 27100000 ops                              
... finished 27100000 ops                              
... finished 27100000 ops                              
long op: 23811 micros                              
... finished 27100000 ops                              
long op: 23085 micros                              
... finished 27100000 ops                              
... finished 27100000 ops                              
... finished 27100000 ops                              
long op: 35508 micros                              
... finished 27200000 ops                              
long op: 23798 micros                              
... finished 27200000 ops                              
... finished 27200000 ops                              
... finished 27200000 ops                              
... finished 27200000 ops                              
long op: 21320 micros                              
... finished 27200000 ops                              
... finished 27200000 ops                              
... finished 27200000 ops                              
long op: 23803 micros                              
... finished 27300000 ops                              
... finished 27300000 ops                              
... finished 27300000 ops                              
... finished 27300000 ops                              
... finished 27300000 ops                              
... finished 27300000 ops                              
... finished 27300000 ops                              
... finished 27300000 ops                              
long op: 23812 micros                              
... finished 27400000 ops                              
... finished 27400000 ops                              
... finished 27400000 ops                              
... finished 27400000 ops                              
... finished 27400000 ops                              
... finished 27400000 ops                              
... finished 27400000 ops                              
... finished 27400000 ops                              
long op: 23824 micros                              
... finished 27500000 ops                              
... finished 27500000 ops                              
long op: 23806 micros                              
... finished 27500000 ops                              
... finished 27500000 ops                              
... finished 27500000 ops                              
long op: 20390 micros                              
long op: 24361 micros                              
... finished 27500000 ops                              
... finished 27500000 ops                              
... finished 27500000 ops                              
long op: 23847 micros                              
... finished 27600000 ops                              
long op: 20528 micros                              
long op: 20320 micros                              
long op: 26701 micros                              
... finished 27600000 ops                              
... finished 27600000 ops                              
... finished 27600000 ops                              
long op: 23751 micros                              
... finished 27600000 ops                              
long op: 28144 micros                              
... finished 27600000 ops                              
... finished 27600000 ops                              
... finished 27600000 ops                              
... finished 27700000 ops                              
... finished 27700000 ops                              
... finished 27700000 ops                              
... finished 27700000 ops                              
... finished 27700000 ops                              
long op: 20322 micros                              
... finished 27700000 ops                              
... finished 27700000 ops                              
... finished 27700000 ops                              
long op: 24129 micros                              
... finished 27800000 ops                              
long op: 23787 micros                              
... finished 27800000 ops                              
... finished 27800000 ops                              
... finished 27800000 ops                              
... finished 27800000 ops                              
long op: 35559 micros                              
... finished 27800000 ops                              
... finished 27800000 ops                              
... finished 27800000 ops                              
long op: 23787 micros                              
... finished 27900000 ops                              
long op: 20645 micros                              
... finished 27900000 ops                              
... finished 27900000 ops                              
... finished 27900000 ops                              
... finished 27900000 ops                              
long op: 28130 micros                              
long op: 23722 micros                              
long op: 23694 micros                              
long op: 20123 micros                              
... finished 27900000 ops                              
... finished 27900000 ops                              
long op: 23798 micros                              
... finished 27900000 ops                              
... finished 28000000 ops                              
long op: 20800 micros                              
long op: 21162 micros                              
long op: 20010 micros                              
... finished 28000000 ops                              
... finished 28000000 ops                              
long op: 21992 micros                              
long op: 48122 micros                              
long op: 20602 micros                              
... finished 28000000 ops                              
long op: 23042 micros                              
... finished 28000000 ops                              
long op: 24027 micros                              
long op: 20129 micros                              
... finished 28000000 ops                              
... finished 28000000 ops                              
... finished 28000000 ops                              
long op: 24033 micros                              
... finished 28100000 ops                              
... finished 28100000 ops                              
... finished 28100000 ops                              
... finished 28100000 ops                              
... finished 28100000 ops                              
long op: 27117 micros                              
... finished 28100000 ops                              
... finished 28100000 ops                              
... finished 28100000 ops                              
... finished 28200000 ops                              
... finished 28200000 ops                              
... finished 28200000 ops                              
... finished 28200000 ops                              
long op: 24389 micros                              
... finished 28200000 ops                              
... finished 28200000 ops                              
long op: 24075 micros                              
long op: 28125 micros                              
... finished 28200000 ops                              
... finished 28200000 ops                              
... finished 28300000 ops                              
long op: 23793 micros                              
long op: 20105 micros                              
... finished 28300000 ops                              
... finished 28300000 ops                              
long op: 23474 micros                              
... finished 28300000 ops                              
long op: 35963 micros                              
... finished 28300000 ops                              
long op: 27800 micros                              
... finished 28300000 ops                              
... finished 28300000 ops                              
... finished 28300000 ops                              
... finished 28400000 ops                              
... finished 28400000 ops                              
long op: 24123 micros                              
... finished 28400000 ops                              
... finished 28400000 ops                              
... finished 28400000 ops                              
... finished 28500000 ops                              
... finished 28400000 ops                              
... finished 28400000 ops                              
... finished 28400000 ops                              
long op: 23687 micros                              
long op: 21783 micros                              
long op: 21758 micros                              
... finished 28500000 ops                              
... finished 28600000 ops                              
... finished 28500000 ops                              
... finished 28500000 ops                              
... finished 28500000 ops                              
... finished 28700000 ops                              
... finished 28500000 ops                              
... finished 28800000 ops                              
... finished 28500000 ops                              
long op: 28095 micros                              
... finished 28900000 ops                              
... finished 28500000 ops                              
... finished 29000000 ops                              
... finished 28600000 ops                              
... finished 28600000 ops                              
... finished 28600000 ops                              
long op: 21920 micros                              
... finished 28600000 ops                              
... finished 28600000 ops                              
... finished 28600000 ops                              
... finished 28700000 ops                              
... finished 28700000 ops                              
... finished 28600000 ops                              
... finished 28700000 ops                              
... finished 28700000 ops                              
... finished 28700000 ops                              
... finished 28700000 ops                              
... finished 28800000 ops                              
... finished 28800000 ops                              
... finished 28800000 ops                              
... finished 28800000 ops                              
... finished 28900000 ops                              
... finished 28900000 ops                              
... finished 28700000 ops                              
... finished 28800000 ops                              
... finished 29000000 ops                              
... finished 28900000 ops                              
... finished 28900000 ops                              
... finished 29000000 ops                              
... finished 29000000 ops                              
... finished 28800000 ops                              
... finished 29000000 ops                              
... finished 28900000 ops                              
... finished 28800000 ops                              
... finished 29000000 ops                              
... finished 28900000 ops                              
... finished 28900000 ops                              
... finished 29000000 ops                              
... finished 29000000 ops                              
